texts,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,LN10,sentence_index
同日，博罗县园洲伟莲服饰贸易行与第三人中行博罗支行签订编号为DHLCA20113054-1号的《最高额抵押合同》，约定博罗县园洲伟莲服饰贸易行将其所有的位于博罗县××村大禾田的4409.76平方米房产（房产证号为粤房地证字第××号）为被告一邱某的上述借款的提供抵押，担保的债权为自2011年3月1日至2021年3月1日所产生的全部债务，本金金额不超过6698400元，并在房产管理部门办理了该抵押物的最高额抵押登记。,0,0,0,1,0,0,0,0,0,0,3507
二、判令被告温州xx有限公司、谢xx对上述第一项诉讼请求的本息在其担保范围内承担连带保证责任；,0,0,0,0,0,0,1,0,0,0,2018
被告于芳华以养殖需要资金为由向原洞口农村信用银行借款30000元并签订了《全国农村信用合作社借款借据》，系各方当事人的真实意思表示，不违反法律、行政法规等强制性规定，该合同合法有效，当事人应依约履行合同义务。,0,1,1,1,0,0,0,0,0,0,1981
二、、被告李国通、李国华承担连带偿还责任；,0,0,0,0,0,0,0,0,0,0,1095
现被告不能偿还到期债务，新会建行多次向被告催收欠款，被告均不能到期偿还。,0,0,0,0,0,0,0,1,0,0,5772
一、被告浙江傲莱服饰有限公司于本判决生效后十五日内归还原告华融汇通资产管理有限公司借款本金人民币12000000元及利息1824667.05元（已计算至2017年2月20日，以后利息按原借款合同约定计算至实际履行完毕之日止）。,0,0,0,0,1,0,0,0,1,0,1437
综合本案的案情及相关法律规定，本院作出如下分析判定：,0,0,0,0,0,0,0,0,0,0,1922
依据最高人民法院《关于审理涉及金融资产管理公司收购、管理、处置国有银行不良贷款形成的资产的案件适用法律若干问题的规定》第七条、最高人民法院《关于审理涉及不良债权转让案件工作座谈会纪要》第九条的规定，讼争不良贷款的利息应计算至东方公司南京办事处转让讼争债权之日即2013年6月25日止。,1,0,0,0,0,0,0,0,0,0,5705
申请再审人屿头村委会主张，陈某系民辉公司雇佣的驾驶员，与民辉公司有利害关系，其证言不可采信，陈春泽亦没有承诺还款。,0,0,0,0,0,0,0,0,0,0,5177
2013年6月3日，工行瑞安支行与被告浙江富达汽车贸易有限公司签订了编号为2013年瑞安（保）字0048号《最高额保证合同》，约定由被告富达汽车公司担任保证人，在主债权自2013年6月3日至2015年6月3日期间内，在人民币1250万元最高余额内为工行瑞安支行与被告瑞金铜铝公司签订的所有借款融资等合同项下的债务提供连带责任保证。,0,0,0,0,0,0,1,0,0,1,1725
5.被告李美英、张广发、张广珠、郭原光、陈志华、刘秀与东莞银行东坑支行于2014年4月1日签订了一份最高额保证合同（合同编号：2014年坑保字第0401号）。,0,0,1,0,0,0,0,0,0,1,1533
因庄吉船业公司的破产重整已被法院受理，故涉案欠款自重整申请受理时停止计息，利息应计算至2015年2月27日。,0,0,0,0,0,0,0,0,0,0,1837
借款期限届满后，被告亿隆（福建）建设集团有限公司未能履行还款付息义务，已构成违约，应按合同约定承担偿还借款本息及逾期还款的违约责任；,0,0,0,0,1,0,0,0,0,0,7000
2013年9月7日，北街口支行与被告张丽玲、王曦阳又签订了《最高额保证合同》，约定为被告福星鸿泰公司于2013年9月7日至2018年9月6日期间，在北街口支行15000万元最高余额内的贷款提供最高额保证担保。,0,0,0,0,0,0,0,0,0,1,1362
一、被告亿隆（福建）建设集团有限公司应自本判决生效之日起十日内偿还原告莆田市华涵贸易有限公司借款人民币1000万元及相应的利息、罚息（自2013年12月20日起至还清款项之日止按合同约定及中国人民银行的有关规定计算）。,0,1,0,0,1,0,0,0,1,0,7004
根据流动资金借款合同的约定，岳阳建材应当承担的义务为：按8份借款合同约定的期限分8笔偿还3159万元本金，并分别按月利率5.31‰或4.425‰的标准支付相应贷款本金的一年以内的正常借款利息、按日利率0.21‰支付逾期支付本金的罚息及逾期支付利息的复利。,0,0,1,0,0,0,0,0,0,0,4013
（16）1996年11月5日签订编号为96武工银字56号借款合同，约定借款金额3万元，月利率10.06‰，期限自1996年11月5日至1997年5月5日，逾期归还本息按日万分之四计收利息；,0,1,1,0,0,0,0,0,0,0,6808
6、2003年11月18日，借700万元；,0,1,0,0,0,0,0,0,0,0,3977
此后，中国工商银行诏安县支行于1997年12月14日、2000年11月10日、2002年10月25日、2004年9月25日向被告福建省诏安县闽粤边界贸易公司发出逾期贷款催收通知，被告没有依约还款。,0,0,0,0,0,0,0,1,0,0,6480
2004年9月30日、2004年12月30日，工行大丰支行分别向被告科星印刷公司发出了《催收逾期贷款本息通知书》，均向被告科星印刷公司表示该公司结欠本息合计12.3万元，要求尽快偿还，被告科星印刷公司均在借款人处加盖该公司印章表示签收及认可，且该公司时任会计王正凤在通知书上注明“本公司所欠款12.3万元属不良贷款打包，应处置，于2004年9月30日应处理”。,0,0,0,0,0,0,0,1,0,0,5683
截至2013年7月31日，被告一帆公司在编号为2012工科借字085号的《小企业借款合同》项下尚欠借款本金10000000元、利息（含罚息、复利）283903.70元，在编号为39011400-2012工科借字第148号的《小企业借款合同》项下尚欠借款本金5000000元、利息（含罚息、复利）112774.75元，在编号为39011400-2013年科借字第008号的《小企业借款合同》项下尚欠借款本金10000000元、利息（含罚息、复利）222737.50元。,0,1,1,0,0,1,0,0,0,0,2634
故原告起诉向被告银福公司追偿欠款本金及逾期利息，有事实、法律依据，本院予以支持。,0,0,0,0,1,0,0,0,1,0,7467
原告振富工贸公司围绕其诉讼请求提交了债权转让协议、邮政快递回执、报纸公告、借款合同、保证合同、借款借据。,1,0,1,0,0,0,0,0,0,1,525
但被告浙江宝隆铜业有限公司承担担保责任的范围与其合同编号为2012年保字第721202-2号《最高额不可撤销担保书》项下保证的其他债务合计不超过2000万元。,0,0,1,0,0,0,0,0,0,1,6707
原告浙商公司起诉称：2014年10月11日，案外人平安银行股份有限公司杭州武林支行（以下简称平安银行武林支行）与被告雨禾公司签订《贷款合同》【平银（武支）贷字（2014）第（SW20140729000666)号）】一份，约定被告雨禾公司向平安银行武林支行贷款3590000元，贷款期限为12个月，贷款利率为7.2%，还款方式为净息还款（按月付息，到期一次性还本）。,0,1,1,1,0,1,0,0,0,0,7410
海源公司向建行承诺，担保石排建筑公司于2006年度还清贷款207万元及相应的息金。,0,1,0,0,1,1,0,0,1,0,6389
两份《借款合同》编号为101100070和101100130，金额分别为1，300万元和2，600万元，借款期限均为一年，到期日分别为2011年5月19日和2011年9月27日；,0,1,1,0,0,0,0,0,0,0,4986
同日，工行大丰支行将25万元借款汇入了被告科星印刷公司账户，被告科星印刷公司在借款借据上加盖印章予以确认。,0,1,1,1,0,0,0,0,0,0,5681
而招行北京分行向东庆资产公司转让了该授信协议项下的全部债权，因此，东庆资产公司因本案所支付的律师费，武小萌亦应承担。,1,0,0,0,0,0,0,0,0,0,5953
原告孙振西主张被告王申勤偿还借款本金13300元及利息，合法有据，本院予以支持。,0,0,0,0,1,0,0,0,1,0,2905
至于利息的计算问题，原告华晨公司主张利息包括贷款利息及复利两部分：贷款利息是根据《人民币资金借款合同》规定的年利率6.372%，以欠款2020000元为本金，从2004年1月20日起计算至2014年11月20日止为1854735.99元（包括2003年至2003年12月31日的借款利息及复利167692.59元）；,0,1,1,0,1,0,0,0,1,0,6418
同日，被告浙江弗兰实业有限公司、胡慧敏、胡凤仙、潘高飞分别与平安银行签订《最高额保证担保合同》各一份，约定：由各担保人自愿为被告灵捷公司的借款提供最高额连带责任保证，保证担保范围为借款本金800万元及其相对应的利息、复利、罚息及实现债权的费用。,0,1,0,0,0,0,1,0,0,1,6221
被告接到债权转让通知书后，在回执上明确同意继续向原告履行原贷款协议的还款责任。,1,0,0,0,0,0,0,0,0,0,3837
原告认为，淅川县毛堂金矿是本案实际债务人，南阳金戈利镁业有限公司是淅川县毛堂金矿债务承接主体，而且在2006年1月1日以其下属南阳长城集团淅川县毛堂黄金有限公司名义签署有《人民币短期借款合同》，故二者应共同承担债务清偿责任。,0,0,1,0,0,1,0,0,0,0,1860
中国建设银行长兴县支行对二被告的债权被依次转让给中国信达资产管理公司杭州办事处、中国东方资产管理公司杭州办事处、东富资产管理有限公司和原告冯珏，每一次转让均向债务人公告送达了债权转让暨催收通知，原告最后取得中国建设银行长兴县支行在《人民币资金借款合同》中的债权。,1,0,1,1,0,0,0,1,0,0,3154
三、被告吕伟明对上述一至二项付款义务负连带清偿责任;,0,0,0,0,0,0,1,0,0,0,3237
该款由被告人保广州公司首先以交强险医疗费用赔偿限额10000元赔偿原告10000元（住院伙食补助费1950元、营养费3600元、医疗费4450元）、死亡伤残赔偿限额110000元范围内赔偿原告110000元（护理费22844.05元、鉴定费2500元、残疾赔偿金63324.95元、误工费14331元、交通费2000元、精神损害抚慰金5000元），然后以商业三者险赔偿限额200000元范围内赔偿原告75585元（医疗费47426.19元、后续治疗费及康复费10000元、残疾赔偿金18158.81元）。,0,0,0,0,0,0,0,0,0,0,3259
2013年12月6日，牡丹区供销社作为转让人，原告石春静作为受让人签订债权转让协议。,1,0,0,0,0,0,0,0,0,0,4926
另原告要求被告锦州锅炉（集团）有限责任公司依照保证合同约定承担连带保证责任的诉讼请求，由于原债权人在保证期内向保证人锦州锅炉有限责任公司行使了权利，保证责任不再受保证期间的制约，应受诉讼时效的限制。,0,0,0,0,0,0,1,0,0,1,7161
在该借款成为金融不良贷款后，五原告与乐山市商业银行股份有限公司签订的《不良资产包转让合同》合法有效，五原告与乐商行根据《中华人民共和国合同法》第八十条第一款的规定，向被告槽旅公司依法送达了债权转让通知书，已履行了通知债务人的义务，五原告依法取得了乐商行有权处置的不良资产包中的债权1165万元及利息。,1,0,0,0,0,0,0,0,0,0,3097
浦发银行建国支行随之与乐盛控股公司办理了抵押登记手续。,0,0,0,0,0,0,0,0,0,0,1768
2.请求二审法院改判被上诉人王小荣对本案债务承担连带清偿责任；,0,0,0,0,0,0,1,0,0,0,2783
并要求五被告承担连带清偿责任。,0,0,0,0,0,0,0,0,0,0,3014
淄博工商银行高新支行于2012年12月19日向被告怡浦公司发放贷款900万元，2013年12月12日，怡浦公司还款30.84元。,0,1,0,1,0,1,0,0,0,0,6244
借款到期后，赵毛陶信用社多次向被告催还，但被告以各种理由进行拖延和推搪。,0,0,0,0,0,0,0,1,0,0,4696
被告恩平市煤炭工业公司应在本判决生效之日起十日内偿还借款本金人民币2，500，000.00元给原告刘伯昆。,0,1,0,0,1,0,0,0,0,0,4080
